Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Chemokine-Mediated Signaling Pathway (GO:0070098)	1/57	2.488245e-01	2.923688e-01	0	0	3.579365e+00	4.978923e+00	LYN
GO_Biological_Process_2023	Endosome To Lysosome Transport (GO:0008333)	1/57	2.488245e-01	2.923688e-01	0	0	3.579365e+00	4.978923e+00	RHOB
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	2/192	2.494085e-01	2.928026e-01	0	0	2.117078e+00	2.939909e+00	LYN;APOE
GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	2/193	2.512597e-01	2.947220e-01	0	0	2.105887e+00	2.908796e+00	CEBPD;YWHAH
GO_Biological_Process_2023	Muscle Organ Development (GO:0007517)	1/58	2.525911e-01	2.960290e-01	0	0	3.516392e+00	4.838496e+00	MEF2C
GO_Biological_Process_2023	Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	1/59	2.563391e-01	2.991354e-01	0	0	3.455590e+00	4.703937e+00	TREM2
GO_Biological_Process_2023	Anterior/Posterior Pattern Specification (GO:0009952)	1/59	2.563391e-01	2.991354e-01	0	0	3.455590e+00	4.703937e+00	BASP1
GO_Biological_Process_2023	Positive Regulation Of Protein Binding (GO:0032092)	1/59	2.563391e-01	2.991354e-01	0	0	3.455590e+00	4.703937e+00	APOE
GO_Biological_Process_2023	Mitotic Cytokinesis (GO:0000281)	1/59	2.563391e-01	2.991354e-01	0	0	3.455590e+00	4.703937e+00	RHOB
GO_Biological_Process_2023	Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960)	1/59	2.563391e-01	2.991354e-01	0	0	3.455590e+00	4.703937e+00	TREM2
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	2/196	2.568156e-01	2.994351e-01	0	0	2.073007e+00	2.818039e+00	CD86;APOE
GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	1/60	2.600684e-01	3.027098e-01	0	0	3.396850e+00	4.574914e+00	PYCARD
GO_Biological_Process_2023	Sterol Metabolic Process (GO:0016125)	1/60	2.600684e-01	3.027098e-01	0	0	3.396850e+00	4.574914e+00	APOE
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	1/61	2.637791e-01	3.059838e-01	0	0	3.340067e+00	4.451118e+00	HERPUD1
GO_Biological_Process_2023	Negative Regulation Of Viral Process (GO:0048525)	1/61	2.637791e-01	3.059838e-01	0	0	3.340067e+00	4.451118e+00	IFITM3
GO_Biological_Process_2023	Positive Regulation Of Cell Junction Assembly (GO:1901890)	1/61	2.637791e-01	3.059838e-01	0	0	3.340067e+00	4.451118e+00	RAC1
GO_Biological_Process_2023	Negative Regulation Of Autophagy (GO:0010507)	1/61	2.637791e-01	3.059838e-01	0	0	3.340067e+00	4.451118e+00	TREM2
GO_Biological_Process_2023	Cell Junction Organization (GO:0034330)	1/62	2.674715e-01	3.092143e-01	0	0	3.285147e+00	4.332262e+00	C1QA
GO_Biological_Process_2023	Phosphatidylinositol-Mediated Signaling (GO:0048015)	1/62	2.674715e-01	3.092143e-01	0	0	3.285147e+00	4.332262e+00	CSF1R
GO_Biological_Process_2023	Fat Cell Differentiation (GO:0045444)	1/62	2.674715e-01	3.092143e-01	0	0	3.285147e+00	4.332262e+00	METRNL
GO_Biological_Process_2023	Glycerophospholipid Metabolic Process (GO:0006650)	1/62	2.674715e-01	3.092143e-01	0	0	3.285147e+00	4.332262e+00	CSF1R
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	2/202	2.679339e-01	3.094864e-01	0	0	2.010204e+00	2.647469e+00	YBX1;GAPDH
GO_Biological_Process_2023	Phosphatidylinositol Metabolic Process (GO:0046488)	1/63	2.711455e-01	3.124018e-01	0	0	3.231997e+00	4.218078e+00	CSF1R
GO_Biological_Process_2023	Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/63	2.711455e-01	3.124018e-01	0	0	3.231997e+00	4.218078e+00	AIF1
GO_Biological_Process_2023	Regulation Of Cellular Catabolic Process (GO:0031329)	1/63	2.711455e-01	3.124018e-01	0	0	3.231997e+00	4.218078e+00	PSAP
GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	1/64	2.748013e-01	3.163464e-01	0	0	3.180536e+00	4.108320e+00	MEF2C
GO_Biological_Process_2023	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	2/207	2.771997e-01	3.188381e-01	0	0	1.960677e+00	2.515582e+00	ZEB2;APOE
GO_Biological_Process_2023	Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	1/65	2.784389e-01	3.199935e-01	0	0	3.130682e+00	4.002754e+00	GAPDH
GO_Biological_Process_2023	Regulation Of Endocytosis (GO:0030100)	1/66	2.820585e-01	3.238802e-01	0	0	3.082362e+00	3.901163e+00	APOE
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	1/67	2.856601e-01	3.271888e-01	0	0	3.035507e+00	3.803346e+00	PYCARD
GO_Biological_Process_2023	Regulation Of Viral Genome Replication (GO:0045069)	1/67	2.856601e-01	3.271888e-01	0	0	3.035507e+00	3.803346e+00	IFITM3
GO_Biological_Process_2023	Cholesterol Metabolic Process (GO:0008203)	1/67	2.856601e-01	3.271888e-01	0	0	3.035507e+00	3.803346e+00	APOE
GO_Biological_Process_2023	Cell-Cell Junction Organization (GO:0045216)	1/68	2.892438e-01	3.310154e-01	0	0	2.990050e+00	3.709113e+00	CSF1R
GO_Biological_Process_2023	Cellular Response To Calcium Ion (GO:0071277)	1/69	2.928097e-01	3.342543e-01	0	0	2.945930e+00	3.618287e+00	MEF2C
GO_Biological_Process_2023	Response To Molecule Of Bacterial Origin (GO:0002237)	1/69	2.928097e-01	3.342543e-01	0	0	2.945930e+00	3.618287e+00	CD14
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	1/69	2.928097e-01	3.342543e-01	0	0	2.945930e+00	3.618287e+00	TREM2
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/70	2.963579e-01	3.366132e-01	0	0	2.903089e+00	3.530700e+00	APOE
GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	1/70	2.963579e-01	3.366132e-01	0	0	2.903089e+00	3.530700e+00	FCER1G
GO_Biological_Process_2023	Positive Regulation Of Protein Transport (GO:0051222)	1/70	2.963579e-01	3.366132e-01	0	0	2.903089e+00	3.530700e+00	TREM2
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	2.963579e-01	3.366132e-01	0	0	2.903089e+00	3.530700e+00	KCTD12
GO_Biological_Process_2023	Regulation Of Actin Filament Polymerization (GO:0030833)	1/70	2.963579e-01	3.366132e-01	0	0	2.903089e+00	3.530700e+00	PYCARD
GO_Biological_Process_2023	Regulation Of Actin Filament-Based Process (GO:0032970)	1/70	2.963579e-01	3.366132e-01	0	0	2.903089e+00	3.530700e+00	RAC1
GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	1/71	2.998884e-01	3.394916e-01	0	0	2.861472e+00	3.446199e+00	ACTB
GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	1/71	2.998884e-01	3.394916e-01	0	0	2.861472e+00	3.446199e+00	CD9
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	1/71	2.998884e-01	3.394916e-01	0	0	2.861472e+00	3.446199e+00	RAC1
GO_Biological_Process_2023	Kidney Development (GO:0001822)	1/71	2.998884e-01	3.394916e-01	0	0	2.861472e+00	3.446199e+00	CTSH
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	1/72	3.034015e-01	3.423313e-01	0	0	2.821027e+00	3.364635e+00	GSN
GO_Biological_Process_2023	Response To Ionizing Radiation (GO:0010212)	1/72	3.034015e-01	3.423313e-01	0	0	2.821027e+00	3.364635e+00	RHOB
GO_Biological_Process_2023	Second-Messenger-Mediated Signaling (GO:0019932)	1/72	3.034015e-01	3.423313e-01	0	0	2.821027e+00	3.364635e+00	APOE
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	1/72	3.034015e-01	3.423313e-01	0	0	2.821027e+00	3.364635e+00	TGFBI
GO_Biological_Process_2023	DNA Replication (GO:0006260)	1/73	3.068970e-01	3.451326e-01	0	0	2.781706e+00	3.285871e+00	PTMS
GO_Biological_Process_2023	Ubiquitin-Dependent ERAD Pathway (GO:0030433)	1/73	3.068970e-01	3.451326e-01	0	0	2.781706e+00	3.285871e+00	HERPUD1
GO_Biological_Process_2023	Granulocyte Chemotaxis (GO:0071621)	1/73	3.068970e-01	3.451326e-01	0	0	2.781706e+00	3.285871e+00	FCER1G
GO_Biological_Process_2023	Positive Regulation Of Secretion By Cell (GO:1903532)	1/73	3.068970e-01	3.451326e-01	0	0	2.781706e+00	3.285871e+00	TREM2
GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	1/74	3.103752e-01	3.481823e-01	0	0	2.743462e+00	3.209777e+00	YBX1
GO_Biological_Process_2023	Import Into Nucleus (GO:0051170)	1/74	3.103752e-01	3.481823e-01	0	0	2.743462e+00	3.209777e+00	APLP2
GO_Biological_Process_2023	Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	1/74	3.103752e-01	3.481823e-01	0	0	2.743462e+00	3.209777e+00	APLP2
GO_Biological_Process_2023	Negative Regulation Of Phosphorylation (GO:0042326)	1/75	3.138362e-01	3.506219e-01	0	0	2.706252e+00	3.136232e+00	LYN
GO_Biological_Process_2023	Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	3.138362e-01	3.506219e-01	0	0	2.706252e+00	3.136232e+00	RAC1
GO_Biological_Process_2023	Regulation Of Stress Fiber Assembly (GO:0051492)	1/75	3.138362e-01	3.506219e-01	0	0	2.706252e+00	3.136232e+00	RAC1
GO_Biological_Process_2023	Positive Regulation Of Neurogenesis (GO:0050769)	1/75	3.138362e-01	3.506219e-01	0	0	2.706252e+00	3.136232e+00	CX3CR1
GO_Biological_Process_2023	Regulation Of DNA Replication (GO:0006275)	1/75	3.138362e-01	3.506219e-01	0	0	2.706252e+00	3.136232e+00	S100A11
GO_Biological_Process_2023	Positive Regulation Of Protein Secretion (GO:0050714)	1/76	3.172799e-01	3.541789e-01	0	0	2.670034e+00	3.065121e+00	TREM2
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	1/77	3.207065e-01	3.574186e-01	0	0	2.634769e+00	2.996335e+00	FCER1G
GO_Biological_Process_2023	Positive Regulation Of JNK Cascade (GO:0046330)	1/77	3.207065e-01	3.574186e-01	0	0	2.634769e+00	2.996335e+00	PYCARD
GO_Biological_Process_2023	Negative Regulation Of Protein Modification Process (GO:0031400)	1/78	3.241161e-01	3.606288e-01	0	0	2.600420e+00	2.929772e+00	LYN
GO_Biological_Process_2023	Regulation Of TOR Signaling (GO:0032006)	1/78	3.241161e-01	3.606288e-01	0	0	2.600420e+00	2.929772e+00	TREM2
GO_Biological_Process_2023	Positive Regulation Of Developmental Process (GO:0051094)	2/233	3.251755e-01	3.615124e-01	0	0	1.737698e+00	1.952113e+00	BASP1;APOE
GO_Biological_Process_2023	Response To Insulin (GO:0032868)	1/79	3.275087e-01	3.632176e-01	0	0	2.566952e+00	2.865335e+00	RAB31
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Membrane (GO:1905477)	1/79	3.275087e-01	3.632176e-01	0	0	2.566952e+00	2.865335e+00	TREM2
GO_Biological_Process_2023	Protein Import Into Nucleus (GO:0006606)	1/79	3.275087e-01	3.632176e-01	0	0	2.566952e+00	2.865335e+00	APLP2
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	6/938	3.283185e-01	3.638196e-01	0	0	1.299059e+00	1.446855e+00	MEF2C;ZEB2;SPI1;YBX1;FOS;PTMS
GO_Biological_Process_2023	Regulation Of Organelle Assembly (GO:1902115)	1/80	3.308845e-01	3.663652e-01	0	0	2.534331e+00	2.802934e+00	GSN
GO_Biological_Process_2023	Activation Of Protein Kinase Activity (GO:0032147)	1/81	3.342435e-01	3.688858e-01	0	0	2.502525e+00	2.742481e+00	CD86
GO_Biological_Process_2023	Cellular Response To Interleukin-1 (GO:0071347)	1/81	3.342435e-01	3.688858e-01	0	0	2.502525e+00	2.742481e+00	PYCARD
GO_Biological_Process_2023	Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/81	3.342435e-01	3.688858e-01	0	0	2.502525e+00	2.742481e+00	RHOB
GO_Biological_Process_2023	Positive Regulation Of Growth (GO:0045927)	1/81	3.342435e-01	3.688858e-01	0	0	2.502525e+00	2.742481e+00	CXCL16
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	1/82	3.375858e-01	3.719721e-01	0	0	2.471505e+00	2.683895e+00	LYN
GO_Biological_Process_2023	Sodium Ion Transmembrane Transport (GO:0035725)	1/82	3.375858e-01	3.719721e-01	0	0	2.471505e+00	2.683895e+00	ATP1B3
GO_Biological_Process_2023	Vesicle-Mediated Transport (GO:0016192)	3/411	3.383748e-01	3.725402e-01	0	0	1.477562e+00	1.601088e+00	DPYSL2;AP1S2;RHOB
GO_Biological_Process_2023	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	1/83	3.409115e-01	3.744258e-01	0	0	2.441242e+00	2.627099e+00	CX3CR1
GO_Biological_Process_2023	Epigenetic Regulation Of Gene Expression (GO:0040029)	1/83	3.409115e-01	3.744258e-01	0	0	2.441242e+00	2.627099e+00	SPI1
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/83	3.409115e-01	3.744258e-01	0	0	2.441242e+00	2.627099e+00	HERPUD1
GO_Biological_Process_2023	Ribosomal Small Subunit Biogenesis (GO:0042274)	1/84	3.442207e-01	3.777559e-01	0	0	2.411707e+00	2.572019e+00	RPS24
GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	1/85	3.475134e-01	3.795359e-01	0	0	2.382876e+00	2.518586e+00	MEF2C
GO_Biological_Process_2023	Response To Interleukin-1 (GO:0070555)	1/85	3.475134e-01	3.795359e-01	0	0	2.382876e+00	2.518586e+00	PYCARD
GO_Biological_Process_2023	Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)	1/85	3.475134e-01	3.795359e-01	0	0	2.382876e+00	2.518586e+00	ZEB2
GO_Biological_Process_2023	Defense Response To Gram-positive Bacterium (GO:0050830)	1/85	3.475134e-01	3.795359e-01	0	0	2.382876e+00	2.518586e+00	LYZ
GO_Biological_Process_2023	Establishment Of Protein Localization To Organelle (GO:0072594)	1/85	3.475134e-01	3.795359e-01	0	0	2.382876e+00	2.518586e+00	APLP2
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle (GO:0045786)	1/85	3.475134e-01	3.795359e-01	0	0	2.382876e+00	2.518586e+00	RHOB
GO_Biological_Process_2023	Organelle Organization (GO:0006996)	3/418	3.479623e-01	3.797218e-01	0	0	1.452118e+00	1.532944e+00	RAB31;DPYSL2;APOE
GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	1/86	3.507898e-01	3.821954e-01	0	0	2.354724e+00	2.466734e+00	APLP2
GO_Biological_Process_2023	Exocytosis (GO:0006887)	1/86	3.507898e-01	3.821954e-01	0	0	2.354724e+00	2.466734e+00	RAB31
GO_Biological_Process_2023	Glucose Homeostasis (GO:0042593)	1/87	3.540499e-01	3.854393e-01	0	0	2.327226e+00	2.416399e+00	APLP2
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	1/88	3.572937e-01	3.880409e-01	0	0	2.300360e+00	2.367524e+00	PYCARD
GO_Biological_Process_2023	Positive Regulation Of Cell Adhesion (GO:0045785)	1/88	3.572937e-01	3.880409e-01	0	0	2.300360e+00	2.367524e+00	RAC1
GO_Biological_Process_2023	Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/88	3.572937e-01	3.880409e-01	0	0	2.300360e+00	2.367524e+00	RAC1
GO_Biological_Process_2023	ERAD Pathway (GO:0036503)	1/89	3.605214e-01	3.899926e-01	0	0	2.274105e+00	2.320050e+00	HERPUD1
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	1/89	3.605214e-01	3.899926e-01	0	0	2.274105e+00	2.320050e+00	AIF1
GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/89	3.605214e-01	3.899926e-01	0	0	2.274105e+00	2.320050e+00	RAB31
GO_Biological_Process_2023	Positive Regulation Of DNA Repair (GO:0045739)	1/89	3.605214e-01	3.899926e-01	0	0	2.274105e+00	2.320050e+00	ACTB
GO_Biological_Process_2023	Sodium Ion Transport (GO:0006814)	1/89	3.605214e-01	3.899926e-01	0	0	2.274105e+00	2.320050e+00	ATP1B3
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	1/90	3.637331e-01	3.928433e-01	0	0	2.248439e+00	2.273925e+00	TREM2
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)	1/90	3.637331e-01	3.928433e-01	0	0	2.248439e+00	2.273925e+00	TREM2
GO_Biological_Process_2023	Regulation Of Epithelial Cell Proliferation (GO:0050678)	1/91	3.669288e-01	3.950426e-01	0	0	2.223345e+00	2.229097e+00	GRN
GO_Biological_Process_2023	Positive Regulation Of MAP Kinase Activity (GO:0043406)	1/91	3.669288e-01	3.950426e-01	0	0	2.223345e+00	2.229097e+00	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	1/91	3.669288e-01	3.950426e-01	0	0	2.223345e+00	2.229097e+00	APOE
GO_Biological_Process_2023	rRNA Metabolic Process (GO:0016072)	1/91	3.669288e-01	3.950426e-01	0	0	2.223345e+00	2.229097e+00	RPS24
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	3.732726e-01	4.006068e-01	0	0	2.174791e+00	2.143140e+00	APOE
GO_Biological_Process_2023	Cytoplasmic Translation (GO:0002181)	1/93	3.732726e-01	4.006068e-01	0	0	2.174791e+00	2.143140e+00	RPS24
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	1/93	3.732726e-01	4.006068e-01	0	0	2.174791e+00	2.143140e+00	CLEC7A
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	1/93	3.732726e-01	4.006068e-01	0	0	2.174791e+00	2.143140e+00	CX3CR1
GO_Biological_Process_2023	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	1/94	3.764209e-01	4.033504e-01	0	0	2.151298e+00	2.101920e+00	QKI
GO_Biological_Process_2023	Vesicle Organization (GO:0016050)	1/94	3.764209e-01	4.033504e-01	0	0	2.151298e+00	2.101920e+00	SRGN
GO_Biological_Process_2023	Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	1/95	3.795535e-01	4.063876e-01	0	0	2.128304e+00	2.061815e+00	ZEB2
GO_Biological_Process_2023	Regulation Of Macroautophagy (GO:0016241)	1/96	3.826706e-01	4.090823e-01	0	0	2.105795e+00	2.022786e+00	GAPDH
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	1/96	3.826706e-01	4.090823e-01	0	0	2.105795e+00	2.022786e+00	APOE
GO_Biological_Process_2023	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	1/98	3.888582e-01	4.150460e-01	0	0	2.062168e+00	1.947801e+00	APLP2
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	1/98	3.888582e-01	4.150460e-01	0	0	2.062168e+00	1.947801e+00	CLEC7A
GO_Biological_Process_2023	Axon Development (GO:0061564)	1/99	3.919289e-01	4.176694e-01	0	0	2.041022e+00	1.911774e+00	APLP2
GO_Biological_Process_2023	Cellular Response To Insulin Stimulus (GO:0032869)	1/99	3.919289e-01	4.176694e-01	0	0	2.041022e+00	1.911774e+00	RAB31
GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	3/452	3.942723e-01	4.198384e-01	0	0	1.339816e+00	1.246985e+00	MEF2C;SPI1;YBX1
GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	1/100	3.949844e-01	4.199405e-01	0	0	2.020304e+00	1.876679e+00	ZEB2
GO_Biological_Process_2023	ncRNA Processing (GO:0034470)	1/100	3.949844e-01	4.199405e-01	0	0	2.020304e+00	1.876679e+00	RPS24
GO_Biological_Process_2023	rRNA Processing (GO:0006364)	1/101	3.980247e-01	4.228431e-01	0	0	2.000000e+00	1.842482e+00	RPS24
GO_Biological_Process_2023	Regulation Of RNA Splicing (GO:0043484)	1/102	4.010498e-01	4.257250e-01	0	0	1.980098e+00	1.809155e+00	QKI
GO_Biological_Process_2023	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	4.040599e-01	4.285865e-01	0	0	1.960586e+00	1.776668e+00	ATP1B3
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	1/105	4.100353e-01	4.345864e-01	0	0	1.922688e+00	1.714100e+00	PYCARD
GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	1/106	4.130007e-01	4.370496e-01	0	0	1.904281e+00	1.683967e+00	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Cell Growth (GO:0030307)	1/106	4.130007e-01	4.370496e-01	0	0	1.904281e+00	1.683967e+00	CXCL16
GO_Biological_Process_2023	Glycerophospholipid Biosynthetic Process (GO:0046474)	1/108	4.188872e-01	4.425917e-01	0	0	1.868498e+00	1.625880e+00	LPCAT2
GO_Biological_Process_2023	Positive Regulation Of Translation (GO:0045727)	1/108	4.188872e-01	4.425917e-01	0	0	1.868498e+00	1.625880e+00	YBX1
GO_Biological_Process_2023	Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	4.218086e-01	4.443007e-01	0	0	1.851104e+00	1.597879e+00	HERPUD1
GO_Biological_Process_2023	Cellular Response To Salt (GO:1902075)	1/109	4.218086e-01	4.443007e-01	0	0	1.851104e+00	1.597879e+00	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	1/109	4.218086e-01	4.443007e-01	0	0	1.851104e+00	1.597879e+00	ZEB2
GO_Biological_Process_2023	Extracellular Structure Organization (GO:0043062)	1/109	4.218086e-01	4.443007e-01	0	0	1.851104e+00	1.597879e+00	TGFBI
GO_Biological_Process_2023	External Encapsulating Structure Organization (GO:0045229)	1/110	4.247154e-01	4.466721e-01	0	0	1.834028e+00	1.570545e+00	TGFBI
GO_Biological_Process_2023	Regulation Of JNK Cascade (GO:0046328)	1/110	4.247154e-01	4.466721e-01	0	0	1.834028e+00	1.570545e+00	PYCARD
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	1/111	4.276077e-01	4.493672e-01	0	0	1.817264e+00	1.543855e+00	ZEB2
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	4.304856e-01	4.520431e-01	0	0	1.800801e+00	1.517789e+00	RAC1
